name,type,start_time,duration,"value"
"USB LS and FS","v1frame",0.01774125,0.000000625,"PID NAK"
"USB LS and FS","v1frame",0.017741875,0.000000292,"EOP"
"USB LS and FS","v1frame",0.017742708,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.017743375,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.017744042,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.017744958,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.017745375,0.00000025,"EOP"
"USB LS and FS","v1frame",0.017746042,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.017746708,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.017747375,0.00000025,"EOP"
"USB LS and FS","v1frame",0.017748208,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.017748875,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.017749542,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.017750458,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.017750875,0.00000025,"EOP"
"USB LS and FS","v1frame",0.018612083,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.01861275,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.018613417,0.000000917,"Frame # 0x613"
"USB LS and FS","v1frame",0.018614333,0.000000417,"CRC OK 0x08"
"USB LS and FS","v1frame",0.01861475,0.00000025,"EOP"
"USB LS and FS","v1frame",0.018737458,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.018738125,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.018738792,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.018739708,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.018740125,0.00000025,"EOP"
"USB LS and FS","v1frame",0.01874075,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.018741417,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.018742083,0.00000025,"EOP"
"USB LS and FS","v1frame",0.018742917,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.018743583,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.01874425,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.018745167,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.018745583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.018746208,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.018746875,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.018747542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.019612333,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.019613,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.019613667,0.000000917,"Frame # 0x614"
"USB LS and FS","v1frame",0.019614583,0.000000417,"CRC OK 0x07"
"USB LS and FS","v1frame",0.019615,0.00000025,"EOP"
"USB LS and FS","v1frame",0.019737875,0.000002792,"Error packet"
"USB LS and FS","v1frame",0.019741167,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.019741833,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.0197425,0.00000025,"EOP"
"USB LS and FS","v1frame",0.019743333,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.019744,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.019744667,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.019745583,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.019746,0.00000025,"EOP"
"USB LS and FS","v1frame",0.019746667,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.019747333,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.019748,0.00000025,"EOP"
"USB LS and FS","v1frame",0.01974875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.019749417,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.019750083,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.019751,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.019751417,0.00000025,"EOP"
"USB LS and FS","v1frame",0.020612583,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.02061325,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.020613917,0.000000917,"Frame # 0x615"
"USB LS and FS","v1frame",0.020614833,0.000000417,"CRC OK 0x18"
"USB LS and FS","v1frame",0.02061525,0.00000025,"EOP"
"USB LS and FS","v1frame",0.020737917,0.000002833,"Error packet"
"USB LS and FS","v1frame",0.02074125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.020741917,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.020742583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.020743417,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.020744083,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.02074475,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.020745667,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.020746083,0.00000025,"EOP"
"USB LS and FS","v1frame",0.020746708,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.020747375,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.020748042,0.00000025,"EOP"
"USB LS and FS","v1frame",0.021612833,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.0216135,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.021614167,0.000000917,"Frame # 0x616"
"USB LS and FS","v1frame",0.021615083,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.0216155,0.00000025,"EOP"
"USB LS and FS","v1frame",0.021738167,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.021738833,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.0217395,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.021740417,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.021740833,0.00000025,"EOP"
"USB LS and FS","v1frame",0.0217415,0.000001458,"Error packet"
"USB LS and FS","v1frame",0.021743625,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.021744292,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.021744958,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.021745875,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.021746292,0.00000025,"EOP"
"USB LS and FS","v1frame",0.021746958,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.021747625,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.021748292,0.00000025,"EOP"
"USB LS and FS","v1frame",0.021749125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.021749792,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.021750458,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.021751375,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.021751792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.022613042,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.022613708,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.022614375,0.000000917,"Frame # 0x617"
"USB LS and FS","v1frame",0.022615292,0.0000005,"CRC OK 0x0F"
"USB LS and FS","v1frame",0.022615792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.0227385,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.022739167,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.022739833,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.02274075,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.022741167,0.00000025,"EOP"
"USB LS and FS","v1frame",0.022741875,0.000001458,"Error packet"
"USB LS and FS","v1frame",0.022743917,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.022744583,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.02274525,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.022746167,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.022746583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.02274725,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.022747917,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.022748583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.023613292,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.023613958,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.023614625,0.000000917,"Frame # 0x618"
"USB LS and FS","v1frame",0.023615542,0.000000417,"CRC OK 0x0E"
"USB LS and FS","v1frame",0.023615958,0.00000025,"EOP"
"USB LS and FS","v1frame",0.023738583,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.02373925,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.023739917,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.023740833,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.02374125,0.00000025,"EOP"
"USB LS and FS","v1frame",0.023741917,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.023742583,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.02374325,0.00000025,"EOP"
"USB LS and FS","v1frame",0.023744,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.023744667,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.023745333,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.02374625,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.023746667,0.00000025,"EOP"
"USB LS and FS","v1frame",0.023747333,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.023748,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.023748667,0.00000025,"EOP"
"USB LS and FS","v1frame",0.0237495,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.023750167,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.023750833,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.02375175,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.023752167,0.00000025,"EOP"
"USB LS and FS","v1frame",0.024613542,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.024614208,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.024614875,0.000000917,"Frame # 0x619"
"USB LS and FS","v1frame",0.024615792,0.000000417,"CRC OK 0x11"
"USB LS and FS","v1frame",0.024616208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.024738917,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.024739583,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.02474025,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.024741167,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.024741583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.02474225,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.024742917,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.024743583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.024744417,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.024745083,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.02474575,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.024746667,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.024747083,0.00000025,"EOP"
"USB LS and FS","v1frame",0.02474775,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.024748417,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.024749083,0.00000025,"EOP"
"USB LS and FS","v1frame",0.025613792,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.025614458,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.025615125,0.000000917,"Frame # 0x61A"
"USB LS and FS","v1frame",0.025616042,0.000000417,"CRC OK 0x19"
"USB LS and FS","v1frame",0.025616458,0.00000025,"EOP"
"USB LS and FS","v1frame",0.025739333,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.02574,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.025740667,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.025741583,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.025742,0.00000025,"EOP"
"USB LS and FS","v1frame",0.025742625,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.025743292,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.025743958,0.00000025,"EOP"
"USB LS and FS","v1frame",0.025744708,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.025745375,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.025746042,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.025746958,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.025747375,0.00000025,"EOP"
"USB LS and FS","v1frame",0.025748042,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.025748708,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.025749375,0.00000025,"EOP"
"USB LS and FS","v1frame",0.025750208,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.025750875,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.025751542,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.025752458,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.025752875,0.00000025,"EOP"
"USB LS and FS","v1frame",0.026614042,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.026614708,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.026615375,0.000000917,"Frame # 0x61B"
"USB LS and FS","v1frame",0.026616292,0.000000417,"CRC OK 0x06"
"USB LS and FS","v1frame",0.026616708,0.00000025,"EOP"
"USB LS and FS","v1frame",0.026739417,0.000002792,"Error packet"
"USB LS and FS","v1frame",0.02674275,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.026743417,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.026744083,0.00000025,"EOP"
"USB LS and FS","v1frame",0.026744917,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.026745583,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.02674625,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.026747167,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.026747583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.02674825,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.026748917,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.026749583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.027614292,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.027614958,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.027615625,0.000000917,"Frame # 0x61C"
"USB LS and FS","v1frame",0.027616542,0.000000417,"CRC OK 0x09"
"USB LS and FS","v1frame",0.027616958,0.00000025,"EOP"
"USB LS and FS","v1frame",0.027739625,0.000002833,"Error packet"
"USB LS and FS","v1frame",0.027742917,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.027743583,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.02774425,0.00000025,"EOP"
"USB LS and FS","v1frame",0.027745,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.027745667,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.027746333,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.02774725,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.027747667,0.00000025,"EOP"
"USB LS and FS","v1frame",0.027748333,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.027749,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.027749667,0.00000025,"EOP"
"USB LS and FS","v1frame",0.0277505,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.027751167,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.027751833,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.02775275,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.027753167,0.00000025,"EOP"
"USB LS and FS","v1frame",0.0286145,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.028615167,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.028615833,0.000000917,"Frame # 0x61D"
"USB LS and FS","v1frame",0.02861675,0.000000417,"CRC OK 0x16"
"USB LS and FS","v1frame",0.028617167,0.00000025,"EOP"
"USB LS and FS","v1frame",0.028740042,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.028740708,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.028741375,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.028742292,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.028742708,0.00000025,"EOP"
"USB LS and FS","v1frame",0.028743375,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.028744042,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.028744708,0.00000025,"EOP"
"USB LS and FS","v1frame",0.028745542,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.028746208,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.028746875,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.028747792,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.028748208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.028748875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.028749542,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.028750208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.02961475,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.029615417,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.029616083,0.000000917,"Frame # 0x61E"
"USB LS and FS","v1frame",0.029617,0.000000417,"CRC OK 0x1E"
"USB LS and FS","v1frame",0.029617417,0.00000025,"EOP"
"USB LS and FS","v1frame",0.029740125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.029740792,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.029741458,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.029742375,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.029742792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.029743458,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.029744125,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.029744792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.029745625,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.029746292,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.029746958,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.029747875,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.029748292,0.00000025,"EOP"
"USB LS and FS","v1frame",0.029748917,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.029749583,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.02975025,0.00000025,"EOP"
"USB LS and FS","v1frame",0.029751083,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.02975175,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.029752417,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.029753333,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.02975375,0.00000025,"EOP"
"USB LS and FS","v1frame",0.030615,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.030615667,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.030616333,0.000001,"Frame # 0x61F"
"USB LS and FS","v1frame",0.030617333,0.000000417,"CRC OK 0x01"
"USB LS and FS","v1frame",0.03061775,0.00000025,"EOP"
"USB LS and FS","v1frame",0.030740375,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.030741042,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.030741708,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.030742625,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.030743042,0.00000025,"EOP"
"USB LS and FS","v1frame",0.030743667,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.030744333,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.030745,0.00000025,"EOP"
"USB LS and FS","v1frame",0.030745833,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.0307465,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.030747167,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.030748083,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.0307485,0.00000025,"EOP"
"USB LS and FS","v1frame",0.030749167,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.030749833,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.0307505,0.00000025,"EOP"
"USB LS and FS","v1frame",0.03161525,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.031615917,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.031616583,0.000000917,"Frame # 0x620"
"USB LS and FS","v1frame",0.0316175,0.000000417,"CRC OK 0x0D"
"USB LS and FS","v1frame",0.031617917,0.00000025,"EOP"
"USB LS and FS","v1frame",0.031740708,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.031741375,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.031742042,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.031742958,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.031743375,0.00000025,"EOP"
"USB LS and FS","v1frame",0.031743958,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.031744625,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.031745292,0.00000025,"EOP"
"USB LS and FS","v1frame",0.031746125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.031746792,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.031747458,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.031748375,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.031748792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.031749458,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.031750125,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.031750792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.031751625,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.031752292,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.031752958,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.031753875,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.031754292,0.00000025,"EOP"
"USB LS and FS","v1frame",0.0326155,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.032616167,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.032616833,0.000000917,"Frame # 0x621"
"USB LS and FS","v1frame",0.03261775,0.000000417,"CRC OK 0x12"
"USB LS and FS","v1frame",0.032618167,0.00000025,"EOP"
"USB LS and FS","v1frame",0.032740875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.032741542,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.032742208,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.032743125,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.032743542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.032744125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.032744792,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.032745458,0.00000025,"EOP"
"USB LS and FS","v1frame",0.032746292,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.032746958,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.032747625,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.032748542,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.032748958,0.00000025,"EOP"
"USB LS and FS","v1frame",0.032749625,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.032750292,0.000000667,"PID NAK"
